1,Day1,519.4320068359375,756.0,556.7760009765625,777.9840087890625,3eb30c59-e9de-4924-a634-52b8e2480d8f
5,C1,251.39956665039062,170.53311157226562,264.61083984375,181.56253051757812,3eb30c59-e9de-4924-a634-52b8e2480d8f
5,C1,257.99951171875,195.49313354492188,271.2108154296875,206.52255249023438,3eb30c59-e9de-4924-a634-52b8e2480d8f
5,Day1,519.4320068359375,756.0,556.7760009765625,777.9840087890625,3eb30c59-e9de-4924-a634-52b8e2480d8f
5,E1,304.19915771484375,245.29318237304688,317.41046142578125,256.3226013183594,3eb30c59-e9de-4924-a634-52b8e2480d8f
5,E2,191.9993438720703,245.29318237304688,205.21067810058594,256.3226013183594,3eb30c59-e9de-4924-a634-52b8e2480d8f
5,E4,515.3980102539062,345.01312255859375,528.609375,356.04254150390625,3eb30c59-e9de-4924-a634-52b8e2480d8f
3,A1,376.7923889160156,644.0529174804688,390.0036926269531,655.0823974609375,3eb30c59-e9de-4924-a634-52b8e2480d8f
3,B3,191.99977111816406,145.57308959960938,205.2111053466797,156.60250854492188,3eb30c59-e9de-4924-a634-52b8e2480d8f
3,Day1,519.4320068359375,756.0,556.7760009765625,777.9840087890625,3eb30c59-e9de-4924-a634-52b8e2480d8f
3,E2,376.7992858886719,120.73311614990234,390.0105895996094,131.76254272460938,3eb30c59-e9de-4924-a634-52b8e2480d8f
4,A3,145.79483032226562,519.4929809570312,159.00616455078125,530.5224609375,3eb30c59-e9de-4924-a634-52b8e2480d8f
4,B2,205.19485473632812,519.4929809570312,218.40618896484375,530.5224609375,3eb30c59-e9de-4924-a634-52b8e2480d8f
4,B3,251.39776611328125,369.9731140136719,264.60906982421875,381.0025329589844,3eb30c59-e9de-4924-a634-52b8e2480d8f
4,Day1,519.4320068359375,756.0,556.7760009765625,777.9840087890625,3eb30c59-e9de-4924-a634-52b8e2480d8f
4,F1,238.19935607910156,195.49313354492188,251.4106903076172,206.52255249023438,3eb30c59-e9de-4924-a634-52b8e2480d8f
2,A1,436.1927490234375,594.2529296875,449.404052734375,605.2824096679688,3eb30c59-e9de-4924-a634-52b8e2480d8f
2,A1,172.19252014160156,619.0928955078125,185.4038543701172,630.1223754882812,3eb30c59-e9de-4924-a634-52b8e2480d8f
2,A2,198.5966033935547,444.7330627441406,211.80792236328125,455.7624816894531,3eb30c59-e9de-4924-a634-52b8e2480d8f
2,A3,257.99658203125,444.7330627441406,271.2078857421875,455.7624816894531,3eb30c59-e9de-4924-a634-52b8e2480d8f
2,Day1,519.4320068359375,756.0,556.7760009765625,777.9840087890625,3eb30c59-e9de-4924-a634-52b8e2480d8f
